ix_key,V_x,V_y,blockKey,corner_legA_skel,corner_legB_skel,theta_deg,R_authored,R_used,d_A,d_B,vertex_match_dist,vertex_matched,bezier_consumed_span_len,arc_span_present,prevMeta_skip,nextMeta_skip,prevMeta_terminal,nextMeta_terminal,prevMeta_tl,prevMeta_sw,nextMeta_tl,nextMeta_sw,prevMeta_edgeOrd,nextMeta_edgeOrd,cw_plus_tl_sw_A,cw_plus_tl_sw_B,arc_R,cusp_safeMax,cusp_totalMax,cusp_fired,cusp_scale_k,dCorner,ramp_min_fired,pad_area_m2,pad_selfintersects,pad_ring_vertex_count,failure_mode,notes
"-473.80,205.30",-473.80,205.30,"-735.5,130.0",motorway-link-40,motorway-link-24,159.52,,0.000,0.00,0.00,0.002,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.002 (likely notConvex or R<=0.05)
"-474.40,435.10",-474.40,435.10,"-385.5,403.5",south-jefferson-avenue-4,allen-avenue-0,89.46,,3.334,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-474.40,435.10",-474.40,435.10,"-403.5,514.5",allen-avenue-0,south-jefferson-avenue-4,93.17,,3.547,1.93,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-474.40,435.10",-474.40,435.10,"-757.0,369.5",south-jefferson-avenue-4,allen-avenue-0,83.89,,3.867,7.11,1.93,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.867,3.480,1.905,0,1.000,1.905,0,9.495,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-474.40,435.10",-474.40,435.10,"-757.0,369.5",allen-avenue-0,south-jefferson-avenue-4,93.47,,3.566,1.52,7.11,0.001,1,0.000,1,1,0,none,sidewalk,0.00,0.00,0.00,1.52,,,1.905,1.905,3.566,3.209,1.905,0,1.000,1.905,0,7.685,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-48.00,-203.90",-48.00,-203.90,"-75.0,-320.5",park-avenue-1,mackay-place-0,99.18,,3.956,4.59,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-48.00,-203.90",-48.00,-203.90,"117.0,-299.0",mackay-place-0,park-avenue-1,80.83,,2.929,1.52,4.59,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,2.929,2.636,1.905,0,1.000,1.905,0,6.708,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-490.40,-475.20",-490.40,-475.20,"-406.0,-413.0",rutger-street-0,ohio-avenue-3,88.98,,3.309,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.309,2.978,1.905,0,1.000,1.905,0,7.306,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-490.40,-475.20",-490.40,-475.20,"-406.0,-413.0",ohio-avenue-3,rutger-street-0,90.61,,3.397,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.397,3.058,1.905,0,1.000,1.905,0,7.439,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-492.40,542.50",-492.40,542.50,"-403.5,514.5",south-jefferson-avenue-4,russell-boulevard-0,100.36,,4.047,1.52,1.60,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-492.40,542.50",-492.40,542.50,"-422.0,627.5",russell-boulevard-0,south-jefferson-avenue-4,79.63,,2.881,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-492.40,542.50",-492.40,542.50,"-599.5,576.5",south-jefferson-avenue-4,russell-boulevard-0,96.50,,3.763,7.11,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,0,,1.905,1.905,3.763,3.387,1.905,0,1.000,1.905,0,7.962,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-492.40,542.50",-492.40,542.50,"-757.0,369.5",russell-boulevard-0,south-jefferson-avenue-4,83.50,,3.200,1.60,7.11,0.000,1,0.000,1,1,0,,sidewalk,,,0.08,1.52,,,1.984,1.984,3.200,2.880,1.984,0,1.000,1.984,0,7.579,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-501.00,301.90",-501.00,301.90,"-483.0,315.5",motorway-link-32,motorway-link-22,20.27,,0.000,0.00,0.00,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-501.00,301.90",-501.00,301.90,"-569.0,278.5",motorway-link-35,motorway-link-32,180.37,,0.000,0.00,0.00,0.007,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.007 (likely notConvex or R<=0.05)
"-501.00,301.90",-501.00,301.90,"-757.0,369.5",motorway-link-22,motorway-link-35,159.36,,0.000,0.00,0.00,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-508.50,641.40",-508.50,641.40,"-599.5,576.5",ann-avenue-1,south-jefferson-avenue-4,91.55,,3.451,1.52,7.11,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-508.50,641.40",-508.50,641.40,"-621.0,752.0",south-jefferson-avenue-4,ann-avenue-1,87.71,,3.253,7.11,1.53,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-511.00,655.60",-511.00,655.60,"-422.0,627.5",south-jefferson-avenue-4,ann-avenue-0,99.59,,3.987,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-511.00,655.60",-511.00,655.60,"118.0,744.0",ann-avenue-0,south-jefferson-avenue-4,79.74,,2.885,1.53,1.52,0.001,1,0.000,1,1,0,none,sidewalk,0.00,0.00,0.00,1.52,12,22,1.910,1.910,2.885,2.596,1.910,0,1.000,1.910,0,6.645,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-514.30,-382.30",-514.30,-382.30,"-406.0,-413.0",caroline-street-0,ohio-avenue-3,89.24,,3.322,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.322,2.990,1.905,0,1.000,1.905,0,7.326,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-514.30,-382.30",-514.30,-382.30,"-406.0,-413.0",ohio-avenue-3,caroline-street-0,91.14,,3.427,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.427,3.084,1.905,0,1.000,1.905,0,7.482,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-514.30,-382.30",-514.30,-382.30,"-599.5,-503.0",ohio-avenue-3,caroline-street-0,89.59,,3.341,1.52,1.52,0.000,1,2.714,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.341,3.007,1.905,0,1.000,1.905,0,7.364,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-514.30,-382.30",-514.30,-382.30,"-599.5,-503.0",caroline-street-0,ohio-avenue-3,90.04,,3.366,1.52,1.52,0.000,1,2.166,1,0,0,sidewalk,sidewalk,0.00,1.52,0.00,1.52,,,1.905,1.905,3.366,3.029,1.905,0,1.000,1.905,0,7.401,0,34,ok,
"-537.30,-292.60",-537.30,-292.60,,ohio-avenue-3,park-avenue-2,87.50,,0.000,1.52,0.00,9.755,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 9.755m exceeds TOL=0.5
"-537.30,-292.60",-537.30,-292.60,,park-avenue-2,ohio-avenue-3,92.31,,0.000,0.00,1.52,9.956,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 9.956m exceeds TOL=0.5
"-537.30,-292.60",-537.30,-292.60,"-406.0,-413.0",ohio-avenue-3,park-avenue-2,85.00,,3.111,1.52,4.69,0.001,1,0.000,1,0,1,sidewalk,,1.00,3.69,,,,,2.800,2.800,3.111,2.800,5.074,1,0.515,2.800,0,8.349,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-537.30,-292.60",-537.30,-292.60,"-599.5,-503.0",park-avenue-2,ohio-avenue-3,95.19,,3.675,4.69,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-538.80,-285.10",-538.80,-285.10,,ohio-avenue-3,park-avenue-5,88.42,,0.000,1.52,0.00,8.163,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.163m exceeds TOL=0.5
"-538.80,-285.10",-538.80,-285.10,,park-avenue-5,ohio-avenue-3,91.52,,0.000,0.00,1.52,7.993,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.993m exceeds TOL=0.5
"-556.60,528.30",-556.60,528.30,"-599.5,576.5",russell-boulevard-0,russell-boulevard-3,136.54,,4.500,1.52,1.52,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,0.00,1.52,4,0,1.905,1.905,4.500,4.050,1.905,0,1.000,1.905,0,5.281,0,34,ok,
"-556.60,528.30",-556.60,528.30,"-757.0,369.5",russell-boulevard-4,russell-boulevard-0,141.96,,4.500,1.60,1.60,0.000,1,0.000,1,0,0,sidewalk,sidewalk,0.08,1.52,0.08,1.52,,,1.984,1.984,4.500,4.050,1.984,0,1.000,1.984,0,4.795,0,34,ok,
"-557.30,-295.70",-557.30,-295.70,,ohio-avenue-2,park-avenue-2,89.74,,0.000,1.52,0.00,7.732,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.732m exceeds TOL=0.5
"-557.30,-295.70",-557.30,-295.70,,park-avenue-2,ohio-avenue-2,90.65,,0.000,0.00,1.52,7.818,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.818m exceeds TOL=0.5
"-558.50,-288.50",-558.50,-288.50,,ohio-avenue-2,park-avenue-5,90.33,,0.000,1.52,0.00,9.637,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 9.637m exceeds TOL=0.5
"-558.50,-288.50",-558.50,-288.50,,park-avenue-5,ohio-avenue-2,90.38,,0.000,0.00,1.52,9.583,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 9.583m exceeds TOL=0.5
"-558.50,-288.50",-558.50,-288.50,"-592.5,-79.0",park-avenue-5,ohio-avenue-2,89.27,,3.324,4.69,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,1.00,3.69,,,2.992,2.992,3.324,2.992,5.074,1,0.556,2.992,0,9.106,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-558.50,-288.50",-558.50,-288.50,"-665.5,-256.5",ohio-avenue-2,park-avenue-5,90.02,,3.365,1.52,4.69,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-575.20,-192.30",-575.20,-192.30,"-592.5,-79.0",ohio-avenue-2,saint-vincent-avenue-0,89.64,,3.344,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.344,3.010,1.905,0,1.000,1.905,0,7.359,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-575.20,-192.30",-575.20,-192.30,"-665.5,-256.5",saint-vincent-avenue-0,ohio-avenue-2,90.93,,3.415,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,1,1.905,1.905,3.415,3.074,1.905,0,1.000,1.905,0,7.465,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-623.30,105.60",-623.30,105.60,"-592.5,-79.0",ohio-avenue-4,lafayette-avenue-0,89.22,,3.321,1.52,7.77,0.000,1,0.000,0,1,1,,lawn,,,0.00,0.00,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-623.30,105.60",-623.30,105.60,"-592.5,-79.0",lafayette-avenue-0,ohio-avenue-4,90.82,,3.409,7.77,1.52,0.001,1,0.000,0,1,1,lawn,,0.00,0.00,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-623.30,105.60",-623.30,105.60,"-735.5,130.0",ohio-avenue-4,lafayette-avenue-0,89.73,,3.349,1.52,5.28,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.349,3.014,1.905,0,1.000,1.905,0,7.366,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-623.30,105.60",-623.30,105.60,"-735.5,130.0",lafayette-avenue-0,ohio-avenue-4,90.23,,3.376,5.28,1.52,0.001,1,0.000,1,0,0,sidewalk,sidewalk,0.00,1.52,3.76,1.52,,,3.039,1.148,3.376,3.039,5.661,1,0.503,3.039,0,9.294,0,34,ok,
"-634.00,-802.90",-634.00,-802.90,"-538.5,-728.0",chouteau-avenue-0,california-avenue-0,89.70,,3.347,1.99,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.47,1.52,,3,2.374,2.374,3.347,3.013,2.374,0,1.000,2.374,0,8.357,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-634.00,-802.90",-634.00,-802.90,"-704.5,-767.0",california-avenue-0,chouteau-avenue-0,89.90,,3.360,1.52,1.99,0.000,1,0.000,1,0,1,sidewalk,,0.47,1.52,,,,,2.374,2.374,3.360,3.024,2.374,0,1.000,2.374,0,8.384,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-64.40,-538.00",-64.40,-538.00,"-140.0,-613.5",lasalle-street-0,missouri-avenue-4,93.39,,3.560,1.52,5.50,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-64.40,-538.00",-64.40,-538.00,"-188.5,-453.5",missouri-avenue-4,lasalle-street-0,86.67,,3.191,3.98,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-64.40,-538.00",-64.40,-538.00,"116.0,-497.5",missouri-avenue-4,lasalle-street-0,86.83,,3.199,5.28,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,6,,1.905,1.905,3.199,2.879,1.905,0,1.000,1.905,0,7.138,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-64.40,-538.00",-64.40,-538.00,"116.0,-497.5",lasalle-street-0,missouri-avenue-4,93.11,,3.544,1.52,5.28,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,6,1.905,1.905,3.544,3.189,1.905,0,1.000,1.905,0,7.652,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-656.00,306.50",-656.00,306.50,"-757.0,369.5",geyer-avenue-0,ohio-avenue-1,89.92,,3.359,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.359,3.023,1.905,0,1.000,1.905,0,7.381,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-656.00,306.50",-656.00,306.50,"-762.0,340.0",ohio-avenue-1,geyer-avenue-0,89.89,,3.358,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-657.80,-714.10",-657.80,-714.10,"-538.5,-728.0",california-avenue-0,lasalle-street-3,90.19,,3.374,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-657.80,-714.10",-657.80,-714.10,"-599.5,-503.0",lasalle-street-3,california-avenue-0,89.70,,3.347,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-657.80,-714.10",-657.80,-714.10,"-704.5,-767.0",lasalle-street-2,california-avenue-0,90.61,,3.398,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.47,1.52,,,2.374,2.374,3.398,3.058,2.374,0,1.000,2.374,0,8.459,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-657.80,-714.10",-657.80,-714.10,"-734.0,-684.5",california-avenue-0,lasalle-street-2,89.50,,3.336,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.336,3.003,1.905,0,1.000,1.905,0,7.348,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-671.30,-208.50",-671.30,-208.50,"-592.5,-79.0",saint-vincent-avenue-0,st-vincent-court-0,89.46,,0.000,1.52,0.00,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-671.30,-208.50",-671.30,-208.50,"-682.5,-180.5",st-vincent-court-0,saint-vincent-avenue-0,90.26,,3.378,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.378,3.040,1.905,0,1.000,1.905,0,7.410,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-671.50,403.20",-671.50,403.20,"-757.0,369.5",allen-avenue-2,ohio-avenue-1,88.79,,3.299,1.93,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.299,2.969,1.905,0,1.000,1.905,0,7.291,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-671.50,403.20",-671.50,403.20,"-757.0,369.5",ohio-avenue-1,allen-avenue-2,91.18,,3.429,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.429,3.086,1.905,0,1.000,1.905,0,7.486,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-671.50,403.20",-671.50,403.20,"-762.0,340.0",allen-avenue-2,ohio-avenue-1,90.12,,3.370,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-671.50,403.20",-671.50,403.20,"-778.0,437.0",ohio-avenue-1,allen-avenue-2,89.91,,3.359,1.52,1.93,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-682.10,-622.70",-682.10,-622.70,"-599.5,-503.0",hickory-street-3,california-avenue-0,89.95,,3.361,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.361,3.025,1.905,0,1.000,1.905,0,7.384,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-682.10,-622.70",-682.10,-622.70,"-599.5,-503.0",california-avenue-0,hickory-street-3,90.06,,3.367,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.367,3.030,1.905,0,1.000,1.905,0,7.393,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-682.10,-622.70",-682.10,-622.70,"-734.0,-684.5",hickory-street-3,california-avenue-0,89.93,,3.360,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-682.10,-622.70",-682.10,-622.70,"-771.5,-545.0",california-avenue-0,hickory-street-3,90.06,,3.367,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-686.10,-210.90",-686.10,-210.90,"-592.5,-79.0",st-vincent-court-0,saint-vincent-avenue-0,90.16,,0.000,0.00,1.52,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-686.10,-210.90",-686.10,-210.90,"-682.5,-180.5",saint-vincent-avenue-0,st-vincent-court-0,89.85,,3.356,1.52,1.52,0.001,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.356,3.020,1.905,0,1.000,1.905,0,7.382,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-687.60,504.00",-687.60,504.00,,ohio-avenue-1,russell-boulevard-1,89.76,,0.000,1.52,0.00,7.393,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.393m exceeds TOL=0.5
"-687.60,504.00",-687.60,504.00,,russell-boulevard-4,ohio-avenue-1,90.07,,3.367,1.52,1.52,7.382,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.382m exceeds TOL=0.5
"-687.60,504.00",-687.60,504.00,"-757.0,369.5",ohio-avenue-1,russell-boulevard-4,90.19,,3.374,1.52,1.60,0.001,1,0.000,1,0,1,sidewalk,,0.08,1.52,,,,,1.984,1.984,3.374,3.037,1.984,0,1.000,1.984,0,7.597,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-687.60,504.00",-687.60,504.00,"-778.0,437.0",russell-boulevard-1,ohio-avenue-1,89.98,,3.363,1.60,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-688.80,511.30",-688.80,511.30,,ohio-avenue-1,russell-boulevard-3,89.80,,0.000,1.52,0.00,7.389,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.389m exceeds TOL=0.5
"-688.80,511.30",-688.80,511.30,,russell-boulevard-3,ohio-avenue-1,90.19,,0.000,0.00,1.52,7.393,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 7.393m exceeds TOL=0.5
"-688.80,511.30",-688.80,511.30,"-599.5,576.5",russell-boulevard-3,ohio-avenue-1,90.22,,3.376,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,4,1.905,1.905,3.376,3.038,1.905,0,1.000,1.905,0,7.411,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-688.80,511.30",-688.80,511.30,"-794.5,545.0",ohio-avenue-1,russell-boulevard-3,89.79,,3.352,1.52,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-69.00,397.60",-69.00,397.60,"-151.0,408.0",waverly-place-1,waverly-place-2,81.23,,0.000,0.00,3.84,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-69.00,397.60",-69.00,397.60,"-151.0,408.0",waverly-place-2,waverly-place-1,91.86,,0.000,0.00,0.00,0.000,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.000 (likely notConvex or R<=0.05)
"-694.70,-157.00",-694.70,-157.00,"-592.5,-79.0",st-vincent-court-0,st-vincent-court-1,95.69,,0.000,0.00,1.52,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-694.70,-157.00",-694.70,-157.00,"-592.5,-79.0",st-vincent-court-1,st-vincent-court-0,99.71,,0.000,0.00,0.00,0.001,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.001 (likely notConvex or R<=0.05)
"-705.10,610.20",-705.10,610.20,"-599.5,576.5",ohio-avenue-1,ann-avenue-1,90.30,,3.380,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-705.10,610.20",-705.10,610.20,"-621.0,752.0",ann-avenue-1,ohio-avenue-1,89.75,,3.350,1.53,1.52,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-705.10,610.20",-705.10,610.20,"-793.0,669.5",ohio-avenue-1,ann-avenue-2,90.28,,3.379,1.52,1.53,0.000,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
"-705.10,610.20",-705.10,610.20,"-794.5,545.0",ann-avenue-2,ohio-avenue-1,89.67,,3.346,1.52,1.52,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.346,3.011,1.905,0,1.000,1.905,0,7.362,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-706.90,-529.50",-706.90,-529.50,"-599.5,-503.0",california-avenue-0,rutger-street-4,89.40,,3.331,1.52,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.331,2.998,1.905,0,1.000,1.905,0,7.339,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-706.90,-529.50",-706.90,-529.50,"-599.5,-503.0",rutger-street-4,california-avenue-0,90.67,,3.401,1.52,1.52,0.001,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.401,3.061,1.905,0,1.000,1.905,0,7.444,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-727.50,89.40",-727.50,89.40,"-735.5,130.0",iowa-avenue,lafayette-avenue-0,89.82,,3.354,1.52,5.28,0.000,1,0.000,1,1,0,,sidewalk,,,0.00,1.52,,,1.905,1.905,3.354,3.019,1.905,0,1.000,1.905,0,7.374,0,34,wrong_flanking,next only — meta-fallback produced symmetric depths from one-sided data
"-727.50,89.40",-727.50,89.40,"-735.5,130.0",lafayette-avenue-0,iowa-avenue,90.18,,3.374,5.28,1.52,0.000,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,,,1.905,1.905,3.374,3.036,1.905,0,1.000,1.905,0,7.403,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-727.90,234.00",-727.90,234.00,"-569.0,278.5",officer-david-haynes-memorial-highway-5,officer-david-haynes-memorial-highway-5,23.17,,0.000,0.00,0.00,0.002,1,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,no arc-span partition for corner; vertexMatchDist=0.002 (likely notConvex or R<=0.05)
"-73.10,462.60",-73.10,462.60,,geyer-avenue-2,waverly-place-2,44.88,,0.000,0.00,0.00,8.134,0,,0,,,,,,,,,,,,,,,,0,,,0,,0,,no_match,min vertex dist 8.134m exceeds TOL=0.5
"-73.10,462.60",-73.10,462.60,"-193.5,475.5",serbian-drive,geyer-avenue-2,99.00,,3.942,1.63,1.52,0.096,1,0.000,1,0,1,sidewalk,,0.00,1.52,,,3,,1.905,1.905,3.942,3.548,1.905,0,1.000,1.905,0,8.386,0,34,wrong_flanking,prev only — meta-fallback produced symmetric depths from one-sided data
"-73.10,462.60",-73.10,462.60,"13.5,548.0",geyer-avenue-2,serbian-drive,81.03,,2.937,1.52,1.52,0.001,1,0.000,0,1,1,,,,,,,,,,,,,,0,,,0,,0,,flanking_skip,both flanking straight-spans skip
