kind,chainIdx,chainName,side,blockKey,edgeOrd,segOrds,adjacentLu,selfInt,overshootsRing,blockKeyDrifted,hasTerminalSidewalk,tlDepth,swDepth,bandRingCount,zeroBands,customs
straight,99,South 12th Street,left,"118.0,744.0",16,,,0,1,0,1,0.7506041978824456,1.524,2,0,0
straight,99,South 12th Street,right,"118.0,744.0",18,,,0,1,0,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,right,"118.0,744.0",21,,,0,1,0,1,0,1.524,1,0,0
straight,42,Ann Avenue,right,"118.0,744.0",22,,residential,0,1,0,1,0.00476208821259938,1.524,2,0,0
straight,50,McNair Avenue,left,"118.0,744.0",23,,,0,1,0,1,0,1.524,1,0,0
straight,42,Ann Avenue,left,"118.0,744.0",24,,recreation,0,1,0,1,0,1.524,1,0,0
straight,50,McNair Avenue,left,"118.0,744.0",25,,recreation,0,1,0,1,0,1.524,1,0,0
straight,102,Russell Boulevard,right,"118.0,744.0",26,,recreation,0,1,0,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,left,"118.0,744.0",27,,recreation,0,1,0,1,1.524,1.8288000000000002,2,0,0
straight,51,Allen Avenue,right,"118.0,744.0",28,,recreation,0,1,0,1,0.4016055921006334,1.524,2,0,0
straight,2,South 18th Street,left,"118.0,744.0",29,,recreation,0,1,0,1,1.2456,1.524,2,0,0
straight,127,Geyer Avenue,left,"118.0,744.0",30,,recreation,0,1,0,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,left,"118.0,744.0",31,,recreation,0,1,0,1,1.524,1.8288000000000002,2,0,0
straight,186,South Jefferson Avenue,left,"-620.5,752.0",0,,commercial,0,,1,1,2.002554538036364,5.108928968970948,2,0,0
straight,57,Ohio Avenue,left,"-620.5,752.0",2,,,0,,1,1,0,1.524,1,0,0
straight,43,Ann Avenue,right,"-620.5,752.0",3,,,0,,1,1,0.00476208821259938,1.524,2,0,0
straight,50,McNair Avenue,right,"-229.0,696.5",0,,,0,1,0,1,0.12231091077400436,1.524,2,0,0
straight,42,Ann Avenue,left,"-229.0,696.5",1,,unknown,0,1,0,1,0,1.524,1,0,0
straight,29,Missouri Avenue,left,"-229.0,696.5",2,,,0,1,0,1,3.020838982094821,2.263884048165316,2,0,0
straight,102,Russell Boulevard,right,"-229.0,696.5",3,,,0,1,0,1,0,1.524,1,0,0
straight,57,Ohio Avenue,right,"-793.0,669.5",0,,,0,1,0,1,0,1.524,1,0,0
straight,44,Ann Avenue,right,"-793.0,669.5",2,,,0,1,0,1,0.00476208821259938,1.524,2,0,0
straight,63,California Avenue,left,"-793.0,669.5",3,,,0,1,0,1,0,1.524,1,0,0
straight,44,Ann Avenue,right,"-793.0,669.5",4,,,0,1,0,1,0.00476208821259938,1.524,2,0,0
straight,1,Mississippi Avenue,right,"-3.0,655.5",0,,unknown,0,,1,1,2.9144876422016814,3.219995027327654,2,0,0
straight,102,Russell Boulevard,left,"-3.0,655.5",1,,unknown,0,,1,1,0.07868542325239236,1.524,2,0,0
straight,50,McNair Avenue,left,"-3.0,655.5",2,,unknown,0,,1,1,0,1.524,1,0,0
straight,51,Allen Avenue,right,"-3.0,655.5",3,,unknown,0,,1,1,0.4016055921006334,1.524,2,0,0
straight,29,Missouri Avenue,right,"-422.0,627.5",0,,,0,1,0,1,3.1519828488643356,2.345906370814321,2,0,0
straight,42,Ann Avenue,left,"-422.0,627.5",1,,,0,1,0,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,right,"-422.0,627.5",2,,residential,0,1,0,1,0,1.524,1,0,0
straight,102,Russell Boulevard,right,"-422.0,627.5",3,,,0,1,0,1,0,1.524,1,0,0
straight,2,South 18th Street,right,"202.5,616.5",0,,recreation,0,,1,1,4.3856,1.524,2,0,0
straight,51,Allen Avenue,left,"202.5,616.5",1,,recreation,0,,1,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,left,"202.5,616.5",2,,recreation,0,,1,1,1.524,1.8288000000000002,2,0,0
straight,127,Geyer Avenue,right,"202.5,616.5",3,,recreation,0,,1,1,0,1.524,1,0,0
straight,99,South 12th Street,right,"734.5,654.0",1,,,0,1,0,1,0,1.524,1,0,0
straight,101,South Tucker Boulevard,left,"734.5,654.0",3,,,0,1,0,1,0.004861376526111627,1.524,2,0,0
straight,50,McNair Avenue,right,"-210.0,582.5",0,,,0,1,0,1,0.12231091077400436,1.524,2,0,0
straight,102,Russell Boulevard,left,"-210.0,582.5",1,,,0,1,0,1,0.07868542325239236,1.524,2,0,0
straight,29,Missouri Avenue,left,"-210.0,582.5",2,,recreation,0,1,0,1,3.020838982094821,2.263884048165316,2,0,0
straight,51,Allen Avenue,right,"-210.0,582.5",3,,,0,1,0,1,0.4016055921006334,1.524,2,0,0
straight,198,Gravois Avenue,right,"613.0,660.5",2,,unknown,0,0,0,1,4.997845986206832,1.524,2,0,0
straight,101,South Tucker Boulevard,right,"590.0,634.0",0,,park,0,1,0,1,3.374861376526111,1.524,2,0,0
straight,102,Russell Boulevard,right,"-599.5,576.5",0,,commercial,0,1,0,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,left,"-599.5,576.5",1,,,0,1,0,1,2.002554538036364,5.108928968970948,2,0,0
straight,43,Ann Avenue,left,"-599.5,576.5",2,,commercial,0,1,0,1,0,1.524,1,0,0
straight,57,Ohio Avenue,left,"-599.5,576.5",3,,,0,1,0,1,0,1.524,1,0,0
straight,105,Russell Boulevard,right,"-599.5,576.5",4,,commercial,0,1,0,1,0,1.524,1,0,0
straight,101,South Tucker Boulevard,left,"744.5,624.0",1,,,0,1,0,1,0.004861376526111627,1.524,2,0,0
straight,1,Mississippi Avenue,right,"14.0,548.0",0,,,0,1,0,1,2.9144876422016814,3.219995027327654,2,0,0
straight,51,Allen Avenue,left,"14.0,548.0",1,,,0,1,0,1,0,1.524,1,0,0
straight,87,Serbian Drive,left,"14.0,548.0",2,,residential,0,1,0,1,0,1.524,1,0,0
straight,123,Geyer Avenue,right,"14.0,548.0",3,,,0,1,0,1,0,1.524,1,0,0
straight,57,Ohio Avenue,right,"-794.0,545.0",0,,residential,0,,1,1,0,1.524,1,0,0
straight,44,Ann Avenue,left,"-794.0,545.0",1,,residential,0,,1,1,0,1.524,1,0,0
straight,63,California Avenue,left,"-794.0,545.0",2,,residential,0,,1,1,0,1.524,1,0,0
straight,105,Russell Boulevard,right,"-794.0,545.0",3,,residential,0,,1,1,0,1.524,1,0,0
straight,34,South 17th Street,left,"854.5,16.5",0,,,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,93,Papin Street,right,"854.5,16.5",1,,,0,1,0,1,0,1.524,1,0,0
straight,139,Chouteau Avenue,left,"854.5,16.5",3,,,0,0,0,1,0.47900241494727425,1.524,2,0,0
straight,101,South Tucker Boulevard,left,"854.5,16.5",8,,,0,1,0,1,0.004861376526111627,1.524,2,0,0
straight,16,Emmet Street,left,"854.5,16.5",9,,,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,101,South Tucker Boulevard,left,"854.5,16.5",10,,,0,1,0,1,0.004861376526111627,1.524,2,0,0
straight,35,South 13th Street,left,"854.5,16.5",12,,parking,0,1,0,1,3.972476097438771,1.524,2,0,0
straight,154,Lafayette Avenue,right,"854.5,16.5",13,,,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,152,Lafayette Avenue,left,"854.5,16.5",14,,parking,0,1,0,1,3.5560120021971127,4.213893953647322,2,0,0
straight,164,South 14th Street,right,"854.5,16.5",15,,parking,0,0,0,1,0,1.524,1,0,0
straight,159,Lafayette Avenue,left,"854.5,16.5",16,,parking,0,1,0,1,3.5560120021971127,4.213893953647322,2,0,0
straight,164,South 14th Street,right,"854.5,16.5",17,,,0,1,0,1,0,1.524,1,0,0
straight,163,South 14th Street,right,"854.5,16.5",18,,,0,1,0,1,0,1.524,1,0,0
straight,169,Park Avenue,right,"854.5,16.5",19,,residential,0,1,0,1,1,3.693069658822573,2,0,0
straight,166,Park Avenue,right,"854.5,16.5",23,,residential,0,1,0,1,1,3.693069658822573,2,0,0
straight,54,Dillon Drive,left,"854.5,16.5",24,,,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,48,Rutger Lane,left,"854.5,16.5",25,,,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,54,Dillon Drive,left,"854.5,16.5",26,,,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,89,Peabody Court,left,"854.5,16.5",27,,parking,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,54,Dillon Drive,left,"854.5,16.5",28,,parking,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,199,Lasalle Lane,left,"854.5,16.5",29,,parking,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,45,Grattan Street,right,"854.5,16.5",30,,parking,0,1,0,1,7.025599999999999,1.524,2,0,0
straight,228,secondary_link 29,right,"854.5,16.5",31,,parking,0,1,0,1,1.3716000000000002,1.524,2,0,0
straight,139,Chouteau Avenue,left,"854.5,16.5",32,,,0,1,0,1,0.47900241494727425,1.524,2,0,0
straight,93,Papin Street,right,"854.5,16.5",34,,commercial,0,1,0,1,0,1.524,1,0,0
straight,29,Missouri Avenue,right,"-403.5,515.0",0,,commercial,0,,1,1,3.1519828488643356,2.345906370814321,2,0,0
straight,102,Russell Boulevard,left,"-403.5,515.0",1,,commercial,0,,1,1,0.07868542325239236,1.524,2,0,0
straight,186,South Jefferson Avenue,right,"-403.5,515.0",2,,commercial,0,,1,1,0,1.524,1,0,0
straight,51,Allen Avenue,right,"-403.5,515.0",3,,commercial,0,,1,1,0.4016055921006334,1.524,2,0,0
straight,151,Lafayette Avenue,right,"658.0,431.0",0,,commercial,0,,1,1,3.756012002197112,1.524,2,0,0
straight,154,Lafayette Avenue,right,"658.0,431.0",1,,commercial,0,,1,1,3.756012002197112,1.524,2,0,0
straight,75,Soulard Street,right,"658.0,431.0",3,,commercial,0,,1,1,0,1.524,1,0,0
straight,101,South Tucker Boulevard,right,"658.0,431.0",4,,park,0,,1,1,3.374861376526111,1.524,2,0,0
straight,87,Serbian Drive,right,"-193.5,475.5",0,,,0,1,0,1,0.10628768885094075,1.524,4,0,0
straight,51,Allen Avenue,left,"-193.5,475.5",1,,,0,1,0,1,0,1.524,1,0,0
straight,29,Missouri Avenue,left,"-193.5,475.5",2,,,0,1,0,1,3.020838982094821,2.263884048165316,2,0,0
straight,123,Geyer Avenue,right,"-193.5,475.5",3,,recreation,0,1,0,1,0,1.524,1,0,0
straight,63,California Avenue,right,"-917.5,512.5",0,,,0,,1,1,0.0006568506589585965,1.524,2,0,0
straight,105,Russell Boulevard,right,"-917.5,512.5",2,,,1,,1,1,0,1.524,1,0,0
straight,195,South Jefferson Avenue,right,"-757.0,370.0",5,,recreation,0,,1,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,left,"-757.0,370.0",6,,recreation,1,,1,1,2.002554538036364,5.108928968970948,2,0,0
straight,51,Allen Avenue,left,"-757.0,370.0",7,,recreation,0,,1,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,left,"-757.0,370.0",8,,recreation,0,,1,1,2.002554538036364,5.108928968970948,2,0,0
straight,102,Russell Boulevard,left,"-757.0,370.0",9,,recreation,0,,1,1,0.07868542325239236,1.524,2,0,0
straight,106,Russell Boulevard,left,"-757.0,370.0",10,,recreation,0,,1,1,0.07868542325239236,1.524,2,0,0
straight,57,Ohio Avenue,left,"-757.0,370.0",11,,recreation,0,,1,1,0,1.524,1,0,0
straight,53,Allen Avenue,left,"-757.0,370.0",12,,recreation,0,,1,1,0,1.524,1,0,0
straight,57,Ohio Avenue,left,"-757.0,370.0",13,,recreation,0,,1,1,0,1.524,1,0,0
straight,121,Geyer Avenue,left,"-757.0,370.0",14,,recreation,0,,1,1,0,1.524,1,0,0
straight,63,California Avenue,left,"-757.0,370.0",15,,recreation,0,,1,1,0,1.524,1,0,0
straight,121,Geyer Avenue,left,"-757.0,370.0",16,,residential,0,,1,1,0,1.524,1,0,0
straight,61,Oregon Avenue,right,"-757.0,370.0",17,,residential,0,,1,1,1.3716000000000002,1.524,2,0,0
straight,121,Geyer Avenue,left,"-757.0,370.0",18,,residential,0,,1,1,0,1.524,1,0,0
straight,61,Oregon Avenue,right,"-757.0,370.0",19,,residential,0,,1,1,1.3716000000000002,1.524,2,0,0
straight,86,Nebraska Avenue,left,"-757.0,370.0",21,,residential,0,,1,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,left,"269.0,463.5",3,,unknown,0,1,0,1,1.524,1.8288000000000002,2,0,0
straight,1,Mississippi Avenue,right,"-150.5,409.0",4,,residential,0,,1,1,2.9144876422016814,3.219995027327654,2,0,0
straight,126,Geyer Avenue,left,"-150.5,409.0",5,,residential,0,,1,1,0,1.524,1,0,0
straight,14,Waverly Place,right,"-150.5,409.0",6,,residential,0,,1,1,2.3125350666523836,1.524,2,0,0
straight,13,Waverly Place,right,"-150.5,409.0",7,,residential,0,,1,1,2.3125350666523836,1.524,2,0,0
straight,126,Geyer Avenue,left,"-150.5,409.0",9,,residential,0,,1,1,0,1.524,1,0,0
straight,29,Missouri Avenue,right,"-150.5,409.0",10,,residential,0,,1,1,3.1519828488643356,2.345906370814321,2,0,0
straight,125,Geyer Avenue,left,"-150.5,409.0",11,,residential,0,,1,1,0,1.524,1,0,0
straight,122,Geyer Avenue,left,"-150.5,409.0",12,,residential,0,,1,1,0,1.524,1,0,0
straight,160,Lafayette Avenue,right,"459.0,391.0",0,,park,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,161,Lafayette Avenue,right,"459.0,391.0",1,,park,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,151,Lafayette Avenue,right,"459.0,391.0",2,,park,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,57,Ohio Avenue,right,"-778.0,437.0",0,,,0,1,0,1,0,1.524,1,0,0
straight,103,Russell Boulevard,left,"-778.0,437.0",1,,,0,1,0,1,0.07868542325239236,1.524,2,0,0
straight,63,California Avenue,left,"-778.0,437.0",2,,residential,0,1,0,1,0,1.524,1,0,0
straight,53,Allen Avenue,right,"-778.0,437.0",3,,,0,1,0,1,0.4016055921006334,1.524,2,0,0
straight,125,Geyer Avenue,right,"-385.5,403.5",0,,,0,1,0,1,0,1.524,1,0,0
straight,29,Missouri Avenue,right,"-385.5,403.5",1,,residential,0,1,0,1,3.1519828488643356,2.345906370814321,2,0,0
straight,51,Allen Avenue,left,"-385.5,403.5",2,,residential,0,1,0,1,0,1.524,1,0,0
straight,186,South Jefferson Avenue,right,"-385.5,403.5",3,,residential,0,1,0,1,0,1.524,1,0,0
straight,188,South Jefferson Avenue,right,"-385.5,403.5",4,,,0,1,0,1,0,1.524,1,0,0
straight,122,Geyer Avenue,right,"-385.5,403.5",5,,,0,1,0,1,0,1.524,1,0,0
straight,63,California Avenue,right,"-916.5,365.0",0,,residential,0,,1,1,0.0006568506589585965,1.524,2,0,0
straight,103,Russell Boulevard,left,"-916.5,365.0",1,,residential,0,,1,1,0.07868542325239236,1.524,2,0,0
straight,61,Oregon Avenue,left,"-916.5,365.0",2,,residential,0,,1,1,1.3716000000000002,1.524,2,0,0
straight,121,Geyer Avenue,right,"-916.5,365.0",3,,residential,0,,1,1,0,1.524,1,0,0
straight,6,South 18th Street,right,"278.5,353.5",7,,,0,1,0,1,4.3856,1.524,3,0,0
straight,160,Lafayette Avenue,right,"278.5,353.5",8,,park,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,1,Mississippi Avenue,right,"-150.5,337.5",3,,vacant,0,1,0,1,2.9144876422016814,3.219995027327654,2,0,0
straight,187,South Jefferson Avenue,right,"-150.5,337.5",8,,vacant,0,1,0,1,0,1.524,1,0,0
straight,57,Ohio Avenue,right,"-762.0,340.0",0,,,0,1,0,1,0,1.524,1,0,0
straight,53,Allen Avenue,left,"-762.0,340.0",1,,,0,1,0,1,0,1.524,1,0,0
straight,63,California Avenue,left,"-762.0,340.0",2,,,0,1,0,1,0,1.524,1,0,0
straight,121,Geyer Avenue,right,"-762.0,340.0",3,,,0,1,0,1,0,1.524,1,0,0
straight,155,Lafayette Avenue,right,"259.0,312.0",1,,recreation,0,,1,1,1.0668,1.6764000000000001,2,0,0
straight,10,South 18th Street,left,"259.0,312.0",2,,,0,,1,1,1.2456,1.524,2,0,0
straight,3,South 18th Street,right,"259.0,312.0",3,,recreation,0,,1,1,4.3856,1.524,2,0,0
straight,1,Mississippi Avenue,left,"259.0,312.0",6,,recreation,0,,1,1,1.524,1.8288000000000002,2,0,0
straight,155,Lafayette Avenue,right,"259.0,312.0",7,,,0,,1,1,1.0668,1.6764000000000001,2,0,0
straight,153,Lafayette Avenue,right,"-132.0,264.5",0,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,30,Missouri Avenue,right,"-132.0,264.5",1,,residential,0,,1,1,3.1519828488643356,2.345906370814321,2,0,0
straight,30,Missouri Avenue,left,"-132.0,264.5",3,,,0,,1,1,3.020838982094821,2.263884048165316,2,0,0
straight,153,Lafayette Avenue,right,"-132.0,264.5",4,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,36,Simpson Place,right,"-132.0,264.5",5,,residential,0,,1,1,0,1.524,1,0,0
straight,153,Lafayette Avenue,right,"-132.0,264.5",6,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,12,Waverly Place,right,"-132.0,264.5",7,,residential,0,,1,1,2.3125350666523836,1.524,2,0,0
straight,153,Lafayette Avenue,right,"-132.0,264.5",8,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,18,Nicholson Place,right,"-132.0,264.5",9,,residential,0,,1,1,0.8654940208702975,1.524,2,0,0
straight,153,Lafayette Avenue,right,"-132.0,264.5",10,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,1,Mississippi Avenue,right,"-132.0,264.5",11,,,0,,1,1,2.9144876422016814,3.219995027327654,2,0,0
straight,190,South Jefferson Avenue,right,"-132.0,264.5",16,,residential,0,,1,1,0,1.524,1,0,0
straight,189,South Jefferson Avenue,right,"-132.0,264.5",17,,residential,0,,1,1,0,1.524,1,0,0
straight,158,Lafayette Avenue,right,"-132.0,264.5",18,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,195,South Jefferson Avenue,left,"-460.0,333.5",1,,,0,1,0,1,2.002554538036364,5.108928968970948,1,0,0
straight,122,Geyer Avenue,right,"-460.0,333.5",3,,residential,0,1,0,1,0,1.524,1,0,0
straight,193,South Jefferson Avenue,right,"-483.0,315.5",0,,island,0,1,0,1,0,1.524,1,0,0
straight,187,South Jefferson Avenue,right,"-342.5,293.0",2,,recreation,0,1,0,1,0,1.524,1,0,0
straight,187,South Jefferson Avenue,right,"-342.5,293.0",4,,recreation,0,1,0,1,0,1.524,1,0,0
straight,151,Lafayette Avenue,right,"557.0,301.5",2,,,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,191,South Jefferson Avenue,right,"-569.0,278.5",1,,,0,1,0,1,0,1.524,1,0,0
straight,122,Geyer Avenue,left,"-453.5,289.0",2,,residential,0,1,0,1,0,1.524,1,0,0
straight,179,Park Place,left,"696.5,166.0",1,,commercial,0,0,0,1,0,1.524,1,0,0
straight,163,South 14th Street,right,"696.5,166.0",3,,commercial,0,1,0,1,0,1.524,1,0,0
straight,151,Lafayette Avenue,left,"696.5,166.0",4,,commercial,0,1,0,1,3.5560120021971127,4.213893953647322,2,0,0
straight,142,Truman Parkway,right,"696.5,166.0",5,,,0,1,0,1,2.1256000000000004,1.524,2,0,0
straight,73,Carroll Street,right,"696.5,166.0",6,,commercial,0,1,0,1,0,1.524,1,0,0
straight,169,Park Avenue,right,"696.5,166.0",8,,,0,1,0,1,1,3.693069658822573,2,0,0
straight,187,South Jefferson Avenue,right,"-322.5,241.5",2,,,0,0,0,1,0,1.524,0,1,0
straight,187,South Jefferson Avenue,right,"-322.5,241.5",4,,commercial,0,1,0,1,0,1.524,1,0,0
straight,151,Lafayette Avenue,left,"572.0,129.0",2,,recreation,0,1,0,1,3.5560120021971127,4.213893953647322,2,0,0
straight,149,Truman Parkway,left,"572.0,129.0",3,,,0,1,0,1,12.775599999999999,1.524,2,0,0
straight,173,Park Avenue,right,"572.0,129.0",5,,recreation,0,1,0,1,1,3.693069658822573,2,0,0
straight,173,Park Avenue,right,"382.5,114.5",0,,,0,,1,1,1,3.693069658822573,2,0,0
straight,146,Truman Parkway,right,"382.5,114.5",1,,residential,0,,1,1,2.1256000000000004,1.524,2,0,0
straight,149,Truman Parkway,right,"382.5,114.5",2,,residential,0,,1,1,2.1256000000000004,1.524,2,0,0
straight,151,Lafayette Avenue,left,"382.5,114.5",3,,residential,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,162,Lafayette Avenue,left,"382.5,114.5",4,,residential,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,156,Lafayette Avenue,left,"382.5,114.5",5,,,1,,1,1,1.5200585066011074,1.5184476651648833,2,0,0
straight,1,Mississippi Avenue,left,"382.5,114.5",6,,,0,,1,1,1.524,1.8288000000000002,2,0,0
straight,5,South 18th Street,left,"382.5,114.5",8,,residential,0,,1,1,1.2456,1.524,2,0,0
straight,74,Carroll Street,right,"382.5,114.5",9,,residential,0,,1,1,0,1.524,1,0,0
straight,91,Dolman Street,left,"382.5,114.5",10,,residential,1,,1,1,1.3756000000000004,1.524,2,0,0
straight,74,Carroll Street,right,"382.5,114.5",11,,residential,0,,1,1,0,1.524,1,0,0
straight,91,Dolman Street,left,"382.5,114.5",12,,residential,0,,1,1,1.3756000000000004,1.524,2,0,0
straight,172,Park Avenue,right,"382.5,114.5",13,,,0,,1,1,1,3.693069658822573,2,0,0
straight,191,South Jefferson Avenue,right,"-752.5,225.0",4,,,0,1,0,1,0,1.524,1,0,0
straight,191,South Jefferson Avenue,right,"-752.5,225.0",6,,vacant,0,1,0,1,0,1.524,1,0,0
straight,86,Nebraska Avenue,left,"-752.5,225.0",10,,residential,0,1,0,1,0,1.524,1,0,0
straight,191,South Jefferson Avenue,right,"-561.0,224.5",0,,park,0,1,0,1,0,1.524,1,0,0
straight,191,South Jefferson Avenue,right,"-561.0,224.5",2,,park,0,1,0,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,right,"3.0,0.0",0,,,0,,1,1,2.9144876422016814,3.219995027327654,2,0,0
straight,153,Lafayette Avenue,left,"3.0,0.0",1,,,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,31,Missouri Avenue,left,"3.0,0.0",2,,,0,,1,1,3.020838982094821,2.263884048165316,2,0,0
straight,167,Park Avenue,left,"3.0,0.0",3,,,0,,1,1,3.192626415453148,1.7297401723922992,2,0,0
straight,0,Oregon Place,left,"-735.0,129.5",0,,residential,0,,1,1,1.3716000000000002,1.524,2,0,0
straight,150,Lafayette Avenue,right,"-735.0,129.5",1,,recreation,0,,1,1,3.756012002197112,1.524,2,0,0
straight,62,California Avenue,left,"-735.0,129.5",2,,,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,right,"-735.0,129.5",3,,recreation,0,,1,1,3.756012002197112,1.524,2,0,0
straight,26,Iowa Avenue,right,"-735.0,129.5",4,,recreation,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,right,"-735.0,129.5",5,,recreation,0,,1,1,3.756012002197112,1.524,2,0,0
straight,60,Ohio Avenue,left,"-735.0,129.5",6,,recreation,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,right,"-735.0,129.5",7,,recreation,0,,1,1,3.756012002197112,1.524,2,0,0
straight,189,South Jefferson Avenue,left,"-735.0,129.5",8,,recreation,1,,1,1,2.002554538036364,5.108928968970948,2,0,0
straight,191,South Jefferson Avenue,right,"-735.0,129.5",9,,recreation,0,,1,1,0,1.524,1,0,0
straight,86,Nebraska Avenue,left,"-735.0,129.5",15,,residential,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,right,"-735.0,129.5",16,,residential,0,,1,1,3.756012002197112,1.524,2,0,0
straight,190,South Jefferson Avenue,right,"-416.0,203.0",1,,island,0,1,0,1,0,1.524,1,0,0
straight,190,South Jefferson Avenue,left,"-438.0,195.5",3,,residential,0,1,0,1,2.002554538036364,5.108928968970948,1,0,0
straight,191,South Jefferson Avenue,right,"-459.0,200.5",2,,island,0,1,0,1,0,1.524,1,0,0
straight,86,Nebraska Avenue,right,"-1045.5,106.0",0,,,0,1,0,1,0,1.524,1,0,0
straight,86,Nebraska Avenue,right,"-1045.5,106.0",2,,,0,0,0,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,right,"-1045.5,106.0",4,,,0,1,0,1,3.756012002197112,1.524,2,0,0
straight,31,Missouri Avenue,right,"-297.0,22.0",0,,residential,0,,1,1,3.1519828488643356,2.345906370814321,2,0,1
straight,49,Whittemore Place,left,"-297.0,22.0",1,,residential,0,,1,1,1.326821815429419,1.25354467209816,2,0,0
straight,31,Missouri Avenue,right,"-297.0,22.0",2,,residential,0,,1,1,3.1519828488643356,2.345906370814321,2,0,0
straight,153,Lafayette Avenue,left,"-297.0,22.0",3,,residential,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,157,Lafayette Avenue,left,"-297.0,22.0",4,,residential,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,185,South Jefferson Avenue,right,"-297.0,22.0",5,,,0,,1,1,0,1.524,1,0,0
straight,83,Albion Place,right,"-297.0,22.0",6,,,0,,1,1,1.0330239630137168,1,2,0,0
straight,17,Vail Place,left,"305.5,-2.0",0,,residential,0,,1,1,0,1.524,1,0,0
straight,167,Park Avenue,left,"305.5,-2.0",1,,residential,0,,1,1,3.192626415453148,1.7297401723922992,2,0,0
straight,5,South 18th Street,right,"305.5,-2.0",2,,,1,,1,1,4.3856,1.524,2,0,0
straight,71,Kennett Place,left,"305.5,-2.0",3,,residential,0,,1,1,0,1.524,1,0,0
straight,1,Mississippi Avenue,left,"305.5,-2.0",4,,residential,0,,1,1,1.524,1.8288000000000002,2,0,0
straight,167,Park Avenue,left,"305.5,-2.0",5,,residential,0,,1,1,3.192626415453148,1.7297401723922992,2,0,0
straight,20,Dillon Street,right,"641.5,64.5",0,,parking,0,,1,1,0,1.524,1,0,0
straight,73,Carroll Street,left,"641.5,64.5",1,,parking,0,,1,1,0,1.524,1,0,0
straight,142,Truman Parkway,right,"641.5,64.5",2,,parking,0,,1,1,2.1256000000000004,1.524,2,0,0
straight,148,Truman Parkway,right,"641.5,64.5",3,,parking,0,,1,1,2.1256000000000004,1.524,2,0,0
straight,169,Park Avenue,right,"641.5,64.5",4,,parking,0,,1,1,1,3.693069658822573,2,0,0
straight,163,South 14th Street,right,"854.5,16.5",18,,,0,0,0,1,0,1.524,0,1,0
straight,177,Park Place,left,"854.5,16.5",19,,,0,0,0,1,0,1.524,0,1,0
straight,179,Park Place,left,"854.5,16.5",20,,,0,0,0,1,0,1.524,0,1,0
straight,178,Park Place,left,"854.5,16.5",21,,,0,0,0,1,0,1.524,0,1,0
straight,169,Park Avenue,right,"854.5,16.5",22,,,0,0,0,1,1,3.693069658822573,0,1,1
straight,183,South Jefferson Avenue,right,"-592.0,-79.5",0,,park,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,left,"-592.0,-79.5",1,,park,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,60,Ohio Avenue,left,"-592.0,-79.5",2,,park,0,,1,1,0,1.524,1,0,0
straight,60,Ohio Avenue,right,"-592.0,-79.5",4,,park,0,,1,1,0,1.524,1,0,0
straight,150,Lafayette Avenue,left,"-592.0,-79.5",5,,park,0,,1,1,3.5560120021971127,4.213893953647322,2,0,0
straight,62,California Avenue,left,"-592.0,-79.5",6,,park,0,,1,1,0,1.524,1,0,0
